index,user_id,clicks__n_total,clicks__avg_scrollY,clicks__session_gap_cv,clicks__scroll_depth_max,heartbeat__n_total,heartbeat__avg_idle_time,heartbeat__scroll_depth_max,heartbeat__avg_scrollY,q__n_questions_viewed,q__n_unique_urls,q__maj_track,q__n_unique_courses,q__avg_question_number,q__n_active_days,q__revisit_rate,media__n_play_events,media__n_unique_media,media__total_watch_min,media__n_unique_urls,media__media_type_diversity,media__audio_pct,media__completion_rate,label,unique_math_qids,unique_text_qids,unique_quiz_qids,content_entropy,ts__q_bin1,ts__q_bin2,ts__q_bin3,ts__q_trend,ts__q_recency,ts__pv_bin1,ts__pv_bin2,ts__pv_bin3,ts__pv_trend,ts__pv_recency,ts__score_first,ts__score_last,ts__score_delta
459,1384,1112.0,0.0,8.58465273962219,0.0,11465,1764395513.2463703,0.0,0.0,186.0,17.0,0.0,1.0,,13.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,0.0,176.0,1.3347745699379365,38.0,72.0,74.0,36.0,0.40217391304347827,78.0,84.0,57.0,-21.0,0.2602739726027397,,,
460,1386,1312.0,0.0,10.050114867312956,0.0,12846,1764361845.0606833,0.0,0.0,228.0,18.0,0.0,1.0,,15.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,192.0,1.3216784185847352,17.0,89.0,89.0,72.0,0.4564102564102564,27.0,65.0,76.0,49.0,0.4523809523809524,,,
461,1387,403.0,0.0,12.399830829710265,0.0,4881,1764568187.811373,0.0,0.0,110.0,9.0,0.0,1.0,,6.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,94.0,0.9690632527820695,0.0,45.0,52.0,52.0,0.5360824742268041,0.0,27.0,26.0,26.0,0.49056603773584906,,,
462,1389,515.0,0.0,20.591894139045504,0.0,2793,1757161676.767365,0.0,0.0,72.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,33.0,0.9896363038042916,0.0,0.0,18.0,18.0,1.0,0.0,0.0,10.0,10.0,1.0,,,
464,1393,1139.0,0.0,8.959734893713659,0.0,10978,1764159736.5916123,0.0,0.0,218.0,18.0,0.0,1.0,,13.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1,0.0,0.0,152.0,1.3538896857186602,17.0,47.0,124.0,107.0,0.6595744680851063,40.0,68.0,61.0,21.0,0.3609467455621302,,,
465,1394,3462.0,0.0,13.13376082391907,0.0,17862,1761835365.0784237,0.0,0.0,474.0,25.0,1.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0,0.0,0.0,193.0,1.0563748610903128,0.0,74.0,0.0,0.0,0.0,76.0,168.0,25.0,-51.0,0.09293680297397769,,,
466,1395,3219.0,0.0,11.629239225247302,0.0,13232,1760215952.5640283,0.0,0.0,319.0,19.0,1.0,2.0,0.0,27.0,0.9968652037617555,0.0,1.0,0.0,29.0,1.0,0.0,0.0,0,0.0,0.0,205.0,0.9201507152814685,39.0,29.0,3.0,-36.0,0.04225352112676056,95.0,71.0,79.0,-16.0,0.3224489795918367,,,
467,1396,1208.0,0.0,9.436853684743252,0.0,11508,1763913861.4566057,0.0,0.0,196.0,16.0,0.0,1.0,,9.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,177.0,1.5071270332394708,18.0,56.0,95.0,77.0,0.5621301775147929,87.0,107.0,35.0,-52.0,0.15283842794759825,,,
468,1397,596.0,0.0,9.097106978033095,0.0,4030,1764200479.802095,0.0,0.0,124.0,13.0,0.0,2.0,,11.0,0.9919354838709677,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,86.0,1.5503479964504263,56.0,16.0,48.0,-8.0,0.4,54.0,40.0,32.0,-22.0,0.25396825396825395,,,
469,1398,816.0,0.0,9.20233159460714,0.0,6305,1764429040.0204668,0.0,0.0,214.0,17.0,0.0,1.0,,10.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,0.0,122.0,1.2566565677281312,17.0,34.0,122.0,105.0,0.7052023121387283,37.0,50.0,54.0,17.0,0.3829787234042553,,,
470,1399,529.0,0.0,7.306990366412844,0.0,6021,1763839143.7086287,0.0,0.0,110.0,14.0,0.0,1.0,,11.0,0.9818181818181818,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,89.0,1.352695454568607,36.0,27.0,37.0,1.0,0.37,56.0,30.0,30.0,-26.0,0.25862068965517243,,,
471,1400,1333.0,0.0,9.904060210358468,0.0,4435,1760775080.2403462,0.0,0.0,184.0,14.0,1.0,2.0,0.0,9.0,0.9945652173913043,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,0.0,161.0,0.8774604899997778,19.0,44.0,0.0,-19.0,0.0,42.0,57.0,23.0,-19.0,0.1885245901639344,,,
476,1406,4927.0,0.0,13.857770845262962,0.0,14173,1760669890.387908,0.0,0.0,239.0,18.0,1.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1,0.0,19.0,214.0,0.6203875817366157,15.0,22.0,0.0,-15.0,0.0,63.0,46.0,19.0,-44.0,0.1484375,,,
478,1408,471.0,0.0,6.359800025232546,0.0,10521,1761023726.2921674,0.0,0.0,19.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0,0.0,0.0,8.0,0.9656128179455293,13.0,0.0,0.0,-13.0,0.0,25.0,5.0,17.0,-8.0,0.3617021276595745,,,
480,1410,1800.0,0.0,14.78674267032439,0.0,9121,1762323667.2612948,0.0,0.0,228.0,10.0,0.0,1.0,0.0,6.0,0.9956140350877193,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,72.0,0.8878663644267949,59.0,120.0,40.0,-19.0,0.182648401826484,51.0,169.0,106.0,55.0,0.32515337423312884,,,
482,1412,133.0,0.0,5.621108801851485,0.0,3077,1759382349.1121166,0.0,0.0,,,,,,,,,,,,,,,0,0.0,30.0,102.0,0.8238116333123173,,,,,,5.0,14.0,0.0,-5.0,0.0,,,
485,1415,189.0,0.0,5.428681655044507,0.0,4255,1759730518.0272946,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,30.0,8.0,0.5677314545847301,,,,,,17.0,15.0,0.0,-17.0,0.0,,,
486,1418,2172.0,0.0,10.390390578017726,0.0,15671,1759832902.1970196,0.0,0.0,215.0,15.0,0.0,2.0,0.0,14.0,0.9953488372093023,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0,53.0,0.0,143.0,1.1678786429097536,15.0,0.0,27.0,12.0,0.6428571428571429,80.0,34.0,61.0,-19.0,0.3485714285714286,,,
488,1420,508.0,0.0,7.968222333392176,0.0,12091,1759177036.0522833,0.0,0.0,62.0,7.0,1.0,1.0,0.0,8.0,0.967741935483871,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,18.0,79.0,17.0,0.856366921577726,,,,,,28.0,4.0,10.0,-18.0,0.23809523809523808,,,
489,1421,1410.0,0.0,12.459457384326264,0.0,5686,1759452420.8666515,0.0,0.0,145.0,11.0,1.0,2.0,0.0,15.0,0.9724137931034482,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,285.0,0.7826421066814853,11.0,1.0,1.0,-10.0,0.07692307692307693,65.0,15.0,14.0,-51.0,0.14893617021276595,,,
490,1423,1019.0,0.0,8.926701902866546,0.0,7158,1759367162.8928883,0.0,0.0,53.0,6.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,60.0,0.6585389639533891,18.0,0.0,0.0,-18.0,0.0,21.0,49.0,0.0,-21.0,0.0,,,
497,1430,1569.0,0.0,11.56258528369675,0.0,8990,1761127070.0006425,0.0,0.0,223.0,12.0,0.0,2.0,0.0,8.0,0.9955156950672646,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,11.0,0.0,177.0,0.9702820417537683,46.0,0.0,0.0,-46.0,0.0,106.0,36.0,62.0,-44.0,0.30392156862745096,,,
505,1438,2405.0,0.0,11.289118610034723,0.0,11247,1760947609.3663104,0.0,0.0,215.0,12.0,0.0,2.0,0.0,8.0,0.9906976744186047,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0,0.0,95.0,82.0,0.9738779320254551,54.0,0.0,24.0,-30.0,0.3076923076923077,139.0,54.0,33.0,-106.0,0.14601769911504425,,,
516,1451,424.0,0.0,14.359901817788511,0.0,1853,1759602892.2777684,0.0,0.0,38.0,6.0,1.0,1.0,0.0,3.0,0.9473684210526315,,,,,,,,1,0.0,0.0,30.0,0.7300166301457938,10.0,0.0,0.0,-10.0,0.0,67.0,0.0,0.0,-67.0,0.0,,,
523,1466,3976.0,0.0,13.513360459216795,0.0,50002,1761141120.3797138,0.0,0.0,621.0,32.0,0.0,2.0,0.0,21.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,137.0,262.0,1.042346370565239,71.0,175.0,38.0,-33.0,0.13380281690140844,76.0,164.0,160.0,84.0,0.4,,,
524,1467,3607.0,0.0,13.526632055539967,0.0,34797,1760100720.0501318,0.0,0.0,379.0,34.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,0.0,204.0,289.0,1.0739240312964942,57.0,105.0,29.0,-28.0,0.1518324607329843,67.0,89.0,36.0,-31.0,0.1875,,,
525,1470,4103.0,0.0,11.382343885472476,0.0,50802,1760343011.429616,0.0,0.0,577.0,33.0,0.0,2.0,0.0,28.0,1.0,,,,,,,,1,0.0,230.0,304.0,0.985959229802043,41.0,127.0,36.0,-5.0,0.17647058823529413,72.0,159.0,76.0,4.0,0.247557003257329,,,
526,1471,3681.0,0.0,13.497742409537016,0.0,27479,1759891425.3220494,0.0,0.0,421.0,29.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,193.0,258.0,0.9809400629386842,21.0,105.0,0.0,-21.0,0.0,71.0,61.0,47.0,-24.0,0.26256983240223464,,,
527,1472,5931.0,0.0,10.623184428765589,0.0,71235,1760675104.8185334,0.0,0.0,455.0,33.0,0.0,2.0,0.0,17.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,226.0,333.0,0.9228806405476957,29.0,136.0,43.0,14.0,0.20673076923076922,116.0,181.0,109.0,-7.0,0.2684729064039409,,,
528,1473,3898.0,0.0,10.250879615389897,0.0,34801,1760726743.318475,0.0,0.0,318.0,30.0,0.0,2.0,0.0,16.0,0.9968553459119497,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,200.0,302.0,0.8511516608937054,68.0,32.0,68.0,0.0,0.40476190476190477,92.0,56.0,105.0,13.0,0.4150197628458498,,,
529,1474,3029.0,0.0,8.74814572003263,0.0,67389,1761617960.016013,0.0,0.0,467.0,34.0,0.0,2.0,0.0,23.0,0.9978586723768736,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,237.0,318.0,1.0954919886174905,54.0,109.0,90.0,36.0,0.3557312252964427,45.0,127.0,198.0,153.0,0.5351351351351351,,,
530,1475,4187.0,0.0,8.358353875338485,0.0,66839,1760442222.5374672,0.0,0.0,477.0,34.0,0.0,2.0,0.0,27.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0.0,230.0,373.0,0.9242750659666322,81.0,59.0,76.0,-5.0,0.35185185185185186,165.0,152.0,154.0,-11.0,0.32696390658174096,,,
531,1477,5020.0,0.0,14.764290349368029,0.0,33119,1760138503.6704788,0.0,0.0,449.0,34.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,174.0,319.0,0.8915039565561016,41.0,97.0,31.0,-10.0,0.1834319526627219,112.0,172.0,155.0,43.0,0.3530751708428246,,,
532,1478,3823.0,0.0,9.19747670250122,0.0,51886,1761132609.4242907,0.0,0.0,552.0,35.0,0.0,2.0,0.0,34.0,0.9981884057971014,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,158.0,327.0,1.0861905656810493,101.0,155.0,45.0,-56.0,0.14950166112956811,79.0,172.0,167.0,88.0,0.39952153110047844,,,
533,1479,4153.0,0.0,9.907121811554894,0.0,63935,1760810559.049717,0.0,0.0,870.0,33.0,0.0,2.0,0.0,26.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,204.0,298.0,1.0977721409779253,119.0,338.0,52.0,-67.0,0.10216110019646366,142.0,174.0,79.0,-63.0,0.2,,,
534,1480,4394.0,0.0,10.335218234129425,0.0,44894,1760652263.4802437,0.0,0.0,511.0,36.0,0.0,2.0,0.0,25.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,20.0,263.0,323.0,1.1418283728384528,105.0,111.0,77.0,-28.0,0.2627986348122867,109.0,121.0,120.0,11.0,0.34285714285714286,,,
535,1481,3174.0,0.0,14.240719720796942,0.0,21447,1760893202.3994088,0.0,0.0,404.0,34.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,207.0,317.0,0.9570792881755692,74.0,79.0,45.0,-29.0,0.22727272727272727,69.0,95.0,86.0,17.0,0.344,,,
536,1482,5024.0,0.0,15.430525587175678,0.0,51979,1761631484.701768,0.0,0.0,521.0,36.0,0.0,2.0,0.0,31.0,0.9980806142034548,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,261.0,317.0,0.722927817825308,62.0,92.0,74.0,12.0,0.32456140350877194,233.0,207.0,176.0,-57.0,0.2857142857142857,,,
537,1483,2700.0,0.0,15.027421155759548,0.0,13053,1760760717.8180125,0.0,0.0,311.0,31.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,82.0,279.0,0.7570755179666643,46.0,74.0,16.0,-30.0,0.11764705882352941,33.0,164.0,109.0,76.0,0.3562091503267974,,,
538,1484,3932.0,0.0,10.323673956912206,0.0,31467,1760773589.0905633,0.0,0.0,420.0,39.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,263.0,373.0,0.9615129051070004,41.0,147.0,39.0,-2.0,0.17180616740088106,98.0,170.0,50.0,-48.0,0.15723270440251572,,,
539,1486,4767.0,0.0,13.720019819042859,0.0,31572,1761173034.054967,0.0,0.0,388.0,33.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,217.0,321.0,0.9282828474315007,51.0,115.0,26.0,-25.0,0.13541666666666666,77.0,117.0,97.0,20.0,0.3333333333333333,,,
540,1487,3988.0,0.0,11.962482179553257,0.0,46888,1760302756.7122664,0.0,0.0,382.0,35.0,0.0,2.0,0.0,31.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,263.0,344.0,0.8930836652181862,53.0,62.0,88.0,35.0,0.43349753694581283,79.0,70.0,172.0,93.0,0.5358255451713395,,,
545,1492,3473.0,0.0,11.973589248733443,0.0,21125,1761055773.8933222,0.0,0.0,468.0,35.0,0.0,2.0,0.0,15.0,1.0,,,,,,,,1,0.0,108.0,312.0,0.906700707439139,51.0,92.0,80.0,29.0,0.35874439461883406,95.0,90.0,118.0,23.0,0.38943894389438943,,,
546,1493,1720.0,0.0,12.899451814951663,0.0,20328,1759124155.92999,0.0,0.0,189.0,16.0,0.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,101.0,132.0,0.9014831326835898,17.0,13.0,5.0,-12.0,0.14285714285714285,33.0,22.0,18.0,-15.0,0.2465753424657534,,,
547,1495,4979.0,0.0,14.906203311018874,0.0,53763,1761726518.7798254,0.0,0.0,445.0,34.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,29.0,218.0,300.0,1.0354579793262624,65.0,103.0,35.0,-30.0,0.1724137931034483,111.0,222.0,100.0,-11.0,0.23094688221709006,,,
554,1502,1694.0,0.0,9.75181114487645,0.0,11155,1761616178.6540003,0.0,0.0,260.0,24.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,0.0,56.0,179.0,1.06771621618962,20.0,20.0,23.0,3.0,0.36507936507936506,33.0,32.0,42.0,9.0,0.3925233644859813,,,
555,1503,2136.0,0.0,9.225875250276259,0.0,18384,1760929743.4910655,0.0,0.0,293.0,23.0,0.0,1.0,0.0,23.0,1.0,,,,,,,,0,0.0,54.0,166.0,1.0546171284872647,47.0,23.0,20.0,-27.0,0.2222222222222222,68.0,29.0,40.0,-28.0,0.291970802919708,,,
560,1508,870.0,0.0,7.99674791743768,0.0,12000,1762950098.954562,0.0,0.0,177.0,15.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,19.0,0.0,193.0,1.2040905185456234,28.0,30.0,27.0,-1.0,0.3176470588235294,60.0,28.0,23.0,-37.0,0.2072072072072072,,,
563,1511,1049.0,0.0,8.532738678114693,0.0,10971,1761352921.1049519,0.0,0.0,178.0,22.0,0.0,1.0,0.0,15.0,0.9943820224719101,,,,,,,,0,0.0,30.0,145.0,1.0695733068377007,23.0,0.0,9.0,-14.0,0.28125,47.0,30.0,28.0,-19.0,0.26666666666666666,,,
579,1528,1269.0,0.0,10.29915379649097,0.0,9702,1760688108.6649537,0.0,0.0,200.0,16.0,0.0,1.0,0.0,11.0,0.995,,,,,,,,0,0.0,56.0,128.0,0.7598720072128828,54.0,3.0,0.0,-54.0,0.0,66.0,55.0,0.0,-66.0,0.0,,,
580,1529,1541.0,0.0,10.736013999677056,0.0,11917,1761114138.488252,0.0,0.0,212.0,25.0,0.0,1.0,0.0,10.0,0.9952830188679245,,,,,,,,0,19.0,139.0,252.0,0.9494538851998571,57.0,45.0,0.0,-57.0,0.0,74.0,63.0,16.0,-58.0,0.10457516339869281,,,
581,1530,1177.0,0.0,9.386889776893028,0.0,8799,1761397460.4534717,0.0,0.0,168.0,20.0,0.0,1.0,0.0,12.0,0.9940476190476191,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,56.0,160.0,0.823059164230169,33.0,27.0,1.0,-32.0,0.01639344262295082,48.0,71.0,34.0,-14.0,0.2222222222222222,,,
582,1531,1082.0,0.0,12.583043997023106,0.0,7793,1760223271.079538,0.0,0.0,108.0,14.0,0.0,1.0,0.0,8.0,0.9814814814814815,,,,,,,,0,0.0,56.0,161.0,0.9762784355543919,0.0,6.0,14.0,14.0,0.7,0.0,24.0,36.0,36.0,0.6,,,
589,1543,2944.0,0.0,12.251318624466562,0.0,23487,1763463156.0531836,0.0,0.0,382.0,20.0,0.0,1.0,0.0,22.0,0.9921465968586387,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,142.0,0.7891778132764937,0.0,71.0,101.0,101.0,0.5872093023255814,4.0,99.0,76.0,72.0,0.4245810055865922,,,
590,1549,196.0,0.0,13.843122230946282,0.0,624,1760249430.3205748,0.0,0.0,26.0,4.0,1.0,1.0,0.0,2.0,0.9615384615384616,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,163.0,0.8112781244591328,,,,,,,,,,,,,
592,1553,1868.0,0.0,9.306120552956417,0.0,23057,1764548148.5788317,0.0,0.0,339.0,30.0,0.0,1.0,,26.0,0.9970501474926253,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,0.0,211.0,0.906370188607791,65.0,86.0,0.0,-65.0,0.0,64.0,48.0,3.0,-61.0,0.02608695652173913,,,
597,1558,1089.0,0.0,15.659445090708955,0.0,6458,1761713743.5082567,0.0,0.0,79.0,11.0,0.0,2.0,0.0,7.0,0.9873417721518988,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0.0,28.0,60.0,0.8666666393508566,0.0,5.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,,,
598,1560,2367.0,0.0,9.02567798587819,0.0,34778,1764911794.1422102,0.0,0.0,496.0,32.0,0.0,1.0,0.0,35.0,0.9979838709677419,,,,,,,,1,0.0,0.0,240.0,0.9717210531068787,115.0,105.0,0.0,-115.0,0.0,133.0,70.0,6.0,-127.0,0.028708133971291867,,,
603,1565,2226.0,0.0,11.792711910402991,0.0,20873,1764673837.0588334,0.0,0.0,309.0,18.0,0.0,1.0,0.0,20.0,0.9967637540453075,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,40.0,28.0,153.0,0.9853127182157609,21.0,34.0,0.0,-21.0,0.0,27.0,97.0,16.0,-11.0,0.11428571428571428,,,
610,1590,2950.0,0.0,10.434787009411098,0.0,30094,1764830023.5372226,0.0,0.0,622.0,41.0,0.0,2.0,0.0,34.0,0.9983922829581994,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0,0.0,25.0,298.0,1.016235095889656,38.0,61.0,0.0,-38.0,0.0,36.0,116.0,14.0,-22.0,0.08433734939759036,,,
611,1592,3012.0,0.0,9.749905279439577,0.0,20588,1764782438.9023077,0.0,0.0,254.0,19.0,1.0,2.0,,15.0,0.9921259842519685,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1,0.0,18.0,202.0,0.9442487751791385,0.0,21.0,0.0,0.0,0.0,14.0,57.0,40.0,26.0,0.36036036036036034,,,
612,1594,1854.0,0.0,10.742596237627103,0.0,6255,1765433318.6023202,0.0,0.0,226.0,17.0,1.0,2.0,,7.0,0.995575221238938,,,,,,,,0,18.0,40.0,133.0,1.1614835292394714,,,,,,10.0,102.0,36.0,26.0,0.24324324324324326,,,
614,1597,2039.0,0.0,11.759225021069982,0.0,25381,1764040410.7714224,0.0,0.0,270.0,23.0,0.0,2.0,0.0,20.0,0.9925925925925926,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,186.0,143.0,1.181107199364584,0.0,35.0,49.0,49.0,0.5833333333333334,47.0,80.0,78.0,31.0,0.3804878048780488,,,
619,1604,1924.0,0.0,18.040377547734987,0.0,5108,1763143829.146984,0.0,0.0,134.0,15.0,1.0,2.0,,9.0,0.9850746268656716,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0,0.0,0.0,121.0,0.8815415774346002,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.16666666666666666,,,
620,1605,2587.0,0.0,10.435334414970837,0.0,7920,1765260823.4107602,0.0,0.0,322.0,20.0,1.0,2.0,,9.0,0.9937888198757764,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0,9.0,83.0,151.0,1.1485507900564111,40.0,29.0,0.0,-40.0,0.0,82.0,58.0,63.0,-19.0,0.3103448275862069,,,
623,1609,1399.0,0.0,11.637494357498978,0.0,9975,1765506947.790018,0.0,0.0,190.0,9.0,1.0,2.0,,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,18.0,141.0,1.0222973446412063,0.0,45.0,9.0,9.0,0.16666666666666666,0.0,73.0,19.0,19.0,0.20652173913043478,,,
625,1613,2227.0,0.0,12.646037902145926,0.0,15132,1763875069.139886,0.0,0.0,165.0,12.0,1.0,2.0,,14.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1,0.0,21.0,75.0,0.9089634778149818,,,,,,0.0,33.0,42.0,42.0,0.56,,,
626,1614,998.0,0.0,8.484347531315192,0.0,7316,1765468787.9686275,0.0,0.0,70.0,6.0,1.0,2.0,,10.0,0.9857142857142858,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,10.0,0.0,19.0,0.6312844702871837,8.0,0.0,12.0,4.0,0.6,19.0,77.0,29.0,10.0,0.232,,,
627,1615,6153.0,0.0,13.223534189684058,0.0,42237,1764941900.703321,0.0,0.0,351.0,16.0,1.0,2.0,,25.0,0.9971509971509972,0.0,1.0,0.0,17.0,1.0,0.0,0.0,1,0.0,142.0,211.0,1.0805030154443738,84.0,10.0,0.0,-84.0,0.0,285.0,171.0,128.0,-157.0,0.2191780821917808,,,
628,1626,1973.0,0.0,14.053537451883676,0.0,12739,1763768891.699228,0.0,0.0,196.0,21.0,1.0,2.0,,15.0,0.9897959183673469,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0,0.0,19.0,163.0,0.6944393163284106,0.0,23.0,10.0,10.0,0.30303030303030304,0.0,70.0,35.0,35.0,0.3333333333333333,,,
629,1632,3137.0,0.0,18.341832078824314,0.0,8132,1763467554.4642985,0.0,0.0,524.0,28.0,1.0,2.0,,10.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,0.0,0.0,255.0,0.8759741736397757,0.0,0.0,27.0,27.0,1.0,0.0,54.0,41.0,41.0,0.43157894736842106,,,
630,1633,2149.0,0.0,11.008287229106209,0.0,14687,1766039003.7068877,0.0,0.0,253.0,27.0,1.0,2.0,,25.0,0.9960474308300395,,,,,,,,1,0.0,19.0,206.0,1.0243478092617468,0.0,72.0,37.0,37.0,0.3394495412844037,5.0,207.0,81.0,76.0,0.2764505119453925,,,
631,1634,2794.0,0.0,10.915774424302318,0.0,21551,1765115398.8928478,0.0,0.0,255.0,24.0,1.0,2.0,,10.0,0.996078431372549,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,9.0,62.0,195.0,0.7164831655908255,0.0,9.0,8.0,8.0,0.47058823529411764,45.0,117.0,79.0,34.0,0.3278008298755187,,,
632,1635,3881.0,0.0,18.75111150395134,0.0,11632,1764207257.8958313,0.0,0.0,343.0,29.0,1.0,2.0,,7.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,9.0,63.0,281.0,0.7860333594010454,0.0,0.0,27.0,27.0,1.0,0.0,169.0,167.0,167.0,0.49702380952380953,,,
634,1637,5672.0,0.0,16.34818548585871,0.0,25813,1764835734.7468982,0.0,0.0,440.0,19.0,1.0,2.0,,15.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0,37.0,129.0,166.0,0.7774075436739949,0.0,33.0,0.0,0.0,0.0,14.0,88.0,76.0,62.0,0.42696629213483145,,,
635,1638,3166.0,0.0,16.933588416123566,0.0,33850,1764525980.4742918,0.0,0.0,254.0,20.0,1.0,2.0,,11.0,0.9881889763779528,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0,0.0,82.0,142.0,0.7474680153857772,0.0,0.0,40.0,40.0,1.0,0.0,108.0,66.0,66.0,0.3793103448275862,,,
636,1639,2598.0,0.0,12.165400706536408,0.0,5658,1764039834.9727318,0.0,0.0,389.0,12.0,1.0,2.0,,9.0,0.9974293059125964,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,121.0,0.8974931139126833,0.0,8.0,0.0,0.0,0.0,17.0,53.0,6.0,-11.0,0.07894736842105263,,,
637,1644,3069.0,0.0,21.221181174241316,0.0,13761,1763092683.5929103,0.0,0.0,309.0,21.0,1.0,2.0,,8.0,0.9902912621359223,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0.0,19.0,160.0,0.8840577440462754,,,,,,0.0,11.0,6.0,6.0,0.35294117647058826,,,
638,1645,5185.0,0.0,13.698463469104354,0.0,39012,1764861479.789369,0.0,0.0,736.0,28.0,1.0,2.0,,18.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,9.0,58.0,242.0,1.057206824724991,118.0,0.0,78.0,-40.0,0.3979591836734694,181.0,198.0,139.0,-42.0,0.26833976833976836,,,
